"timestamp_posix","timestamp","power","azimuth","elevation"
"1711420342.904441","2024-03-26T02:32:22.904441+00:00","-40.29","200.0","6.975399700641632"
"1711420343.049182","2024-03-26T02:32:23.049182+00:00","-40.28","200.0","6.988328010559082"
"1711420343.1878","2024-03-26T02:32:23.187800+00:00","-40.28","200.0","7.000526393890381"
"1711420343.335674","2024-03-26T02:32:23.335674+00:00","-40.29","200.0","7.0135393161773685"
"1711420343.48558","2024-03-26T02:32:23.485580+00:00","-40.28","200.0","7.026731037139893"
"1711420343.624463","2024-03-26T02:32:23.624463+00:00","-40.26","200.0","7.038952751159668"
"1711420343.773838","2024-03-26T02:32:23.773838+00:00","-40.28","200.0","7.052097747802734"
"1711420343.920397","2024-03-26T02:32:23.920397+00:00","-40.29","200.0","7.064994939804077"
"1711420344.061387","2024-03-26T02:32:24.061387+00:00","-40.29","200.0","7.0774020614624025"
"1711420344.202987","2024-03-26T02:32:24.202987+00:00","-40.28","200.0","7.089862852096558"
"1711420344.35563","2024-03-26T02:32:24.355630+00:00","-40.3","200.0","7.103295433044433"
"1711420344.491987","2024-03-26T02:32:24.491987+00:00","-40.3","200.0","7.115294855117798"
"1711420344.63802","2024-03-26T02:32:24.638020+00:00","-40.29","200.0","7.1281457633972165"
"1711420344.788923","2024-03-26T02:32:24.788923+00:00","-40.28","200.0","7.141425226211548"
"1711420344.934061","2024-03-26T02:32:24.934061+00:00","-40.3","200.0","7.154197372436523"
"1711420345.078265","2024-03-26T02:32:25.078265+00:00","-40.3","200.0","7.163678452730179"
"1711420345.222182","2024-03-26T02:32:25.222182+00:00","-40.3","200.0","7.17044255566597"
"1711420345.370551","2024-03-26T02:32:25.370551+00:00","-40.3","200.0","7.177415902137756"
"1711420345.514011","2024-03-26T02:32:25.514011+00:00","-40.31","200.0","7.184158512592315"
"1711420345.651949","2024-03-26T02:32:25.651949+00:00","-40.3","200.0","7.190641599655152"
"1711420345.802782","2024-03-26T02:32:25.802782+00:00","-40.27","200.0","7.197730756759643"
"1711420345.950507","2024-03-26T02:32:25.950507+00:00","-40.31","200.0","7.204673825502396"
"1711420346.095578","2024-03-26T02:32:26.095578+00:00","-40.31","200.0","7.215028548240661"
"1711420346.237513","2024-03-26T02:32:26.237513+00:00","-40.29","200.0","7.226951097488404"
"1711420346.385677","2024-03-26T02:32:26.385677+00:00","-40.29","200.0","7.239396876335144"
"1711420346.530973","2024-03-26T02:32:26.530973+00:00","-40.31","200.0","7.251601728439331"
"1711420346.667952","2024-03-26T02:32:26.667952+00:00","-40.31","200.0","7.263107973098755"
"1711420346.818262","2024-03-26T02:32:26.818262+00:00","-40.3","200.0","7.275734016418458"
"1711420346.965743","2024-03-26T02:32:26.965743+00:00","-40.3","200.0","7.2881224174499515"
"1711420347.108861","2024-03-26T02:32:27.108861+00:00","-40.31","200.0","7.295789882659912"
