"timestamp_posix","timestamp","power","azimuth","elevation"
"1711421964.037979","2024-03-26T02:59:24.037979+00:00","-40.64","225.0","52.02119022655487"
"1711421964.178235","2024-03-26T02:59:24.178235+00:00","-40.65","225.0","52.032971744537356"
"1711421964.325832","2024-03-26T02:59:24.325832+00:00","-40.65","225.0","52.04536987876892"
"1711421964.465202","2024-03-26T02:59:24.465202+00:00","-40.65","225.0","52.05707697582245"
"1711421964.618665","2024-03-26T02:59:24.618665+00:00","-40.65","225.0","52.06996785831451"
"1711421964.763014","2024-03-26T02:59:24.763014+00:00","-40.65","225.0","52.08209318256378"
"1711421964.90852","2024-03-26T02:59:24.908520+00:00","-40.65","225.0","52.094315678596494"
"1711421965.048877","2024-03-26T02:59:25.048877+00:00","-40.65","225.0","52.10429721903801"
"1711421965.192815","2024-03-26T02:59:25.192815+00:00","-40.65","225.0","52.111062308073045"
"1711421965.34103","2024-03-26T02:59:25.341030+00:00","-40.65","225.0","52.11802840447426"
"1711421965.487802","2024-03-26T02:59:25.487802+00:00","-40.65","225.0","52.12492669534683"
"1711421965.628365","2024-03-26T02:59:25.628365+00:00","-40.65","225.0","52.1315331568718"
"1711421965.778431","2024-03-26T02:59:25.778431+00:00","-40.65","225.0","52.13858625411987"
"1711421965.915289","2024-03-26T02:59:25.915289+00:00","-40.65","225.0","52.145018579483036"
"1711421966.066682","2024-03-26T02:59:26.066682+00:00","-40.65","225.0","52.15453461432457"
"1711421966.213446","2024-03-26T02:59:26.213446+00:00","-40.65","225.0","52.16671600985527"
"1711421966.357624","2024-03-26T02:59:26.357624+00:00","-40.65","225.0","52.17868279647827"
"1711421966.503739","2024-03-26T02:59:26.503739+00:00","-40.65","225.0","52.190810346841815"
"1711421966.648234","2024-03-26T02:59:26.648234+00:00","-40.66","225.0","52.20280341291428"
"1711421966.787091","2024-03-26T02:59:26.787091+00:00","-40.65","225.0","52.21432855439186"
"1711421966.930506","2024-03-26T02:59:26.930506+00:00","-40.65","225.0","52.22623199725151"
"1711421967.083725","2024-03-26T02:59:27.083725+00:00","-40.65","225.0","52.239367797851564"
"1711421967.229145","2024-03-26T02:59:27.229145+00:00","-40.65","225.0","52.2521647644043"
"1711421967.372703","2024-03-26T02:59:27.372703+00:00","-40.65","225.0","52.26479787063599"
"1711421967.51948","2024-03-26T02:59:27.519480+00:00","-40.65","225.0","52.277714239120485"
"1711421967.659632","2024-03-26T02:59:27.659632+00:00","-40.65","225.0","52.29004761314392"
"1711421967.809081","2024-03-26T02:59:27.809081+00:00","-40.65","225.0","52.30319913482666"
"1711421967.945394","2024-03-26T02:59:27.945394+00:00","-40.64","225.0","52.315194675445554"
"1711421968.098619","2024-03-26T02:59:28.098619+00:00","-40.64","225.0","52.32927018451691"
"1711421968.243778","2024-03-26T02:59:28.243778+00:00","-40.65","225.0","52.34291513109207"
"1711421968.388662","2024-03-26T02:59:28.388662+00:00","-40.65","225.0","52.3565342373848"
"1711421968.533541","2024-03-26T02:59:28.533541+00:00","-40.65","225.0","52.3701528506279"
"1711421968.673799","2024-03-26T02:59:28.673799+00:00","-40.65","225.0","52.38333710956574"
"1711421968.824838","2024-03-26T02:59:28.824838+00:00","-40.65","225.0","52.3975347647667"
"1711421968.964359","2024-03-26T02:59:28.964359+00:00","-40.65","225.0","52.4106497502327"
"1711421969.112262","2024-03-26T02:59:29.112262+00:00","-40.65","225.0","52.42331774687767"
"1711421969.258654","2024-03-26T02:59:29.258654+00:00","-40.65","225.0","52.43546829175949"
"1711421969.404233","2024-03-26T02:59:29.404233+00:00","-40.66","225.0","52.447551337242125"
"1711421969.549321","2024-03-26T02:59:29.549321+00:00","-40.65","225.0","52.45959363770485"
"1711421969.688115","2024-03-26T02:59:29.688115+00:00","-40.65","225.0","52.471113535165784"
