2023-09-20 23:58:57.242647,-50.43
2023-09-20 23:58:57.291014,-50.35
2023-09-20 23:58:57.337788,-50.41
2023-09-20 23:58:57.385287,-50.28
2023-09-20 23:58:57.431826,-50.52
2023-09-20 23:58:57.479227,-50.4
2023-09-20 23:58:57.526689,-50.34
2023-09-20 23:58:57.573428,-50.18
2023-09-20 23:58:57.620881,-50.06
2023-09-20 23:58:57.668279,-50.13
2023-09-20 23:58:57.715710,-50.07
2023-09-20 23:58:57.762369,-50.0
2023-09-20 23:58:57.809552,-50.1
2023-09-20 23:58:57.857259,-50.14
2023-09-20 23:58:57.903609,-50.21
2023-09-20 23:58:57.951289,-50.53
2023-09-20 23:58:57.998788,-49.91
2023-09-20 23:58:58.046266,-50.26
2023-09-20 23:58:58.092795,-50.2
2023-09-20 23:58:58.139736,-50.27
2023-09-20 23:58:58.187824,-50.42
2023-09-20 23:58:58.234898,-50.3
2023-09-20 23:58:58.280955,-50.31
2023-09-20 23:58:58.328669,-50.38
2023-09-20 23:58:58.376378,-50.38
2023-09-20 23:58:58.423496,-50.21
2023-09-20 23:58:58.473362,-50.17
2023-09-20 23:58:58.517299,-50.14
2023-09-20 23:58:58.565300,-50.24
2023-09-20 23:58:58.612548,-50.28
2023-09-20 23:58:58.659581,-50.27
2023-09-20 23:58:58.705808,-50.35
2023-09-20 23:58:58.754240,-50.39
2023-09-20 23:58:58.801422,-50.36
2023-09-20 23:58:58.848376,-50.38
2023-09-20 23:58:58.895007,-50.27
2023-09-20 23:58:58.942838,-50.16
2023-09-20 23:58:58.989845,-49.91
2023-09-20 23:58:59.036725,-50.13
2023-09-20 23:58:59.084007,-50.02
2023-09-20 23:58:59.131009,-50.13
2023-09-20 23:58:59.178290,-50.13
2023-09-20 23:58:59.225898,-50.29
2023-09-20 23:58:59.273134,-50.24
2023-09-20 23:58:59.319929,-50.23
2023-09-20 23:58:59.367601,-50.33
2023-09-20 23:58:59.414568,-50.1
2023-09-20 23:58:59.461894,-50.13
2023-09-20 23:58:59.508595,-50.11
2023-09-20 23:58:59.556285,-49.98
2023-09-20 23:58:59.603255,-50.25
2023-09-20 23:58:59.650588,-50.29
2023-09-20 23:58:59.697124,-50.2
2023-09-20 23:58:59.744253,-50.11
2023-09-20 23:58:59.792171,-50.41
2023-09-20 23:58:59.839424,-50.44
2023-09-20 23:58:59.886947,-50.31
2023-09-20 23:58:59.933647,-50.06
2023-09-20 23:58:59.980573,-50.35
2023-09-20 23:59:00.028599,-50.1
2023-09-20 23:59:00.075521,-49.86
2023-09-20 23:59:00.122443,-49.99
2023-09-20 23:59:00.169314,-49.97
2023-09-20 23:59:00.217252,-50.0
2023-09-20 23:59:00.264083,-50.25
2023-09-20 23:59:00.311000,-50.03
2023-09-20 23:59:00.358202,-50.18
2023-09-20 23:59:00.406241,-50.05
2023-09-20 23:59:00.453293,-50.03
2023-09-20 23:59:00.500119,-50.14
2023-09-20 23:59:00.547631,-50.0
2023-09-20 23:59:00.595446,-50.02
2023-09-20 23:59:00.641855,-50.13
2023-09-20 23:59:00.689422,-50.33
2023-09-20 23:59:00.736466,-50.36
2023-09-20 23:59:00.783515,-50.29
2023-09-20 23:59:00.830601,-50.41
2023-09-20 23:59:00.877830,-50.33
2023-09-20 23:59:00.925234,-50.23
2023-09-20 23:59:00.972616,-50.36
2023-09-20 23:59:01.019736,-50.2
2023-09-20 23:59:01.066730,-50.29
2023-09-20 23:59:01.113897,-50.34
2023-09-20 23:59:01.161654,-50.17
2023-09-20 23:59:01.208681,-50.23
2023-09-20 23:59:01.256282,-50.3
2023-09-20 23:59:01.303723,-50.37
2023-09-20 23:59:01.351252,-50.44
2023-09-20 23:59:01.398335,-50.39
2023-09-20 23:59:01.444826,-50.42
2023-09-20 23:59:01.492898,-50.34
2023-09-20 23:59:01.539820,-50.42
2023-09-20 23:59:01.586837,-50.33
2023-09-20 23:59:01.634277,-50.3
2023-09-20 23:59:01.681967,-50.28
2023-09-20 23:59:01.728967,-50.26
2023-09-20 23:59:01.776391,-50.32
2023-09-20 23:59:01.823410,-50.32
2023-09-20 23:59:01.870984,-50.52
2023-09-20 23:59:01.917649,-50.51
