"timestamp_posix","timestamp","power","azimuth","elevation"
"1713744222.563496","2024-04-22T00:03:42.563496+00:00","-35.11","nan","nan"
"1713744222.711928","2024-04-22T00:03:42.711928+00:00","-35.11","nan","nan"
"1713744222.853067","2024-04-22T00:03:42.853067+00:00","-35.11","nan","nan"
"1713744223.002126","2024-04-22T00:03:43.002126+00:00","-35.11","nan","nan"
"1713744223.148083","2024-04-22T00:03:43.148083+00:00","-35.11","nan","nan"
"1713744223.286653","2024-04-22T00:03:43.286653+00:00","-35.12","nan","nan"
"1713744223.440351","2024-04-22T00:03:43.440351+00:00","-35.11","nan","nan"
"1713744223.585465","2024-04-22T00:03:43.585465+00:00","-35.11","nan","nan"
"1713744223.730977","2024-04-22T00:03:43.730977+00:00","-35.11","nan","nan"
"1713744223.87594","2024-04-22T00:03:43.875940+00:00","-35.11","nan","nan"
"1713744224.019268","2024-04-22T00:03:44.019268+00:00","-35.11","nan","nan"
"1713744224.15949","2024-04-22T00:03:44.159490+00:00","-35.11","nan","nan"
"1713744224.310346","2024-04-22T00:03:44.310346+00:00","-35.11","nan","nan"
"1713744224.456797","2024-04-22T00:03:44.456797+00:00","-35.11","nan","nan"
"1713744224.599541","2024-04-22T00:03:44.599541+00:00","-35.11","nan","nan"
"1713744224.743191","2024-04-22T00:03:44.743191+00:00","-35.11","nan","nan"
"1713744224.893907","2024-04-22T00:03:44.893907+00:00","-35.11","nan","nan"
"1713744225.035046","2024-04-22T00:03:45.035046+00:00","-35.12","nan","nan"
"1713744225.182964","2024-04-22T00:03:45.182964+00:00","-35.11","nan","nan"
"1713744225.324909","2024-04-22T00:03:45.324909+00:00","-35.11","nan","nan"
"1713744225.471472","2024-04-22T00:03:45.471472+00:00","-35.11","nan","nan"
"1713744225.618522","2024-04-22T00:03:45.618522+00:00","-35.11","nan","nan"
"1713744225.759958","2024-04-22T00:03:45.759958+00:00","-35.11","nan","nan"
"1713744225.911226","2024-04-22T00:03:45.911226+00:00","-35.11","nan","nan"
"1713744226.047847","2024-04-22T00:03:46.047847+00:00","-35.11","nan","nan"
"1713744226.197515","2024-04-22T00:03:46.197515+00:00","-35.12","nan","nan"
"1713744226.347605","2024-04-22T00:03:46.347605+00:00","-35.12","nan","nan"
"1713744226.489705","2024-04-22T00:03:46.489705+00:00","-35.11","nan","nan"
"1713744226.631163","2024-04-22T00:03:46.631163+00:00","-35.11","nan","nan"
"1713744226.783392","2024-04-22T00:03:46.783392+00:00","-35.12","nan","nan"
"1713744226.926222","2024-04-22T00:03:46.926222+00:00","-35.11","nan","nan"
"1713744227.07227","2024-04-22T00:03:47.072270+00:00","-35.11","nan","nan"
"1713744227.212964","2024-04-22T00:03:47.212964+00:00","-35.11","nan","nan"
"1713744227.357774","2024-04-22T00:03:47.357774+00:00","-35.12","nan","nan"
"1713744227.50691","2024-04-22T00:03:47.506910+00:00","-35.11","nan","nan"
"1713744227.656151","2024-04-22T00:03:47.656151+00:00","-35.11","nan","nan"
"1713744227.800723","2024-04-22T00:03:47.800723+00:00","-35.11","nan","nan"
"1713744227.940721","2024-04-22T00:03:47.940721+00:00","-35.11","nan","nan"
"1713744228.091785","2024-04-22T00:03:48.091785+00:00","-35.11","nan","nan"
"1713744228.233577","2024-04-22T00:03:48.233577+00:00","-35.12","nan","nan"
"1713744228.382508","2024-04-22T00:03:48.382508+00:00","-35.12","nan","nan"
"1713744228.527005","2024-04-22T00:03:48.527005+00:00","-35.12","nan","nan"
"1713744228.67407","2024-04-22T00:03:48.674070+00:00","-35.11","nan","nan"
"1713744228.811244","2024-04-22T00:03:48.811244+00:00","-35.11","nan","nan"
"1713744228.963226","2024-04-22T00:03:48.963226+00:00","-35.11","nan","nan"
"1713744229.109037","2024-04-22T00:03:49.109037+00:00","-35.12","nan","nan"
"1713744229.255386","2024-04-22T00:03:49.255386+00:00","-35.11","nan","nan"
"1713744229.400624","2024-04-22T00:03:49.400624+00:00","-35.12","nan","nan"
"1713744229.545295","2024-04-22T00:03:49.545295+00:00","-35.12","nan","nan"
"1713744229.691621","2024-04-22T00:03:49.691621+00:00","-35.12","nan","nan"
"1713744229.837276","2024-04-22T00:03:49.837276+00:00","-35.12","nan","nan"
"1713744229.981693","2024-04-22T00:03:49.981693+00:00","-35.12","nan","nan"
"1713744230.127759","2024-04-22T00:03:50.127759+00:00","-35.12","nan","nan"
"1713744230.267878","2024-04-22T00:03:50.267878+00:00","-35.11","nan","nan"
"1713744230.418587","2024-04-22T00:03:50.418587+00:00","-35.12","nan","nan"
"1713744230.560227","2024-04-22T00:03:50.560227+00:00","-35.12","nan","nan"
"1713744230.706909","2024-04-22T00:03:50.706909+00:00","-35.11","nan","nan"
"1713744230.852322","2024-04-22T00:03:50.852322+00:00","-35.11","nan","nan"
"1713744230.993279","2024-04-22T00:03:50.993279+00:00","-35.11","nan","nan"
"1713744231.145275","2024-04-22T00:03:51.145275+00:00","-35.12","nan","nan"
"1713744231.286007","2024-04-22T00:03:51.286007+00:00","-35.11","nan","nan"
"1713744231.436455","2024-04-22T00:03:51.436455+00:00","-35.12","nan","nan"
"1713744231.581642","2024-04-22T00:03:51.581642+00:00","-35.11","nan","nan"
"1713744231.726995","2024-04-22T00:03:51.726995+00:00","-35.12","nan","nan"
"1713744231.868749","2024-04-22T00:03:51.868749+00:00","-35.11","nan","nan"
"1713744232.01707","2024-04-22T00:03:52.017070+00:00","-35.11","nan","nan"
"1713744232.161731","2024-04-22T00:03:52.161731+00:00","-35.11","nan","nan"
"1713744232.308324","2024-04-22T00:03:52.308324+00:00","-35.11","nan","nan"
"1713744232.452832","2024-04-22T00:03:52.452832+00:00","-35.11","nan","nan"
"1713744232.595398","2024-04-22T00:03:52.595398+00:00","-35.11","nan","nan"
"1713744232.740069","2024-04-22T00:03:52.740069+00:00","-35.11","nan","nan"
"1713744232.888763","2024-04-22T00:03:52.888763+00:00","-35.11","nan","nan"
"1713744233.035245","2024-04-22T00:03:53.035245+00:00","-35.12","nan","nan"
"1713744233.178734","2024-04-22T00:03:53.178734+00:00","-35.11","nan","nan"
"1713744233.325454","2024-04-22T00:03:53.325454+00:00","-35.11","nan","nan"
"1713744233.467654","2024-04-22T00:03:53.467654+00:00","-35.12","nan","nan"
"1713744233.61627","2024-04-22T00:03:53.616270+00:00","-35.12","nan","nan"
"1713744233.761183","2024-04-22T00:03:53.761183+00:00","-35.11","nan","nan"
"1713744233.907878","2024-04-22T00:03:53.907878+00:00","-35.11","nan","nan"
"1713744234.047772","2024-04-22T00:03:54.047772+00:00","-35.11","nan","nan"
"1713744234.198549","2024-04-22T00:03:54.198549+00:00","-35.12","nan","nan"
"1713744234.342764","2024-04-22T00:03:54.342764+00:00","-35.12","nan","nan"
"1713744234.486533","2024-04-22T00:03:54.486533+00:00","-35.11","nan","nan"
"1713744234.631874","2024-04-22T00:03:54.631874+00:00","-35.11","nan","nan"
"1713744234.772606","2024-04-22T00:03:54.772606+00:00","-35.11","nan","nan"
"1713744234.924434","2024-04-22T00:03:54.924434+00:00","-35.12","nan","nan"
"1713744235.066826","2024-04-22T00:03:55.066826+00:00","-35.11","nan","nan"
"1713744235.214644","2024-04-22T00:03:55.214644+00:00","-35.12","nan","nan"
"1713744235.359332","2024-04-22T00:03:55.359332+00:00","-35.11","nan","nan"
"1713744235.506859","2024-04-22T00:03:55.506859+00:00","-35.11","nan","nan"
"1713744235.64723","2024-04-22T00:03:55.647230+00:00","-35.11","nan","nan"
"1713744235.797437","2024-04-22T00:03:55.797437+00:00","-35.12","nan","nan"
"1713744235.942847","2024-04-22T00:03:55.942847+00:00","-35.12","nan","nan"
"1713744236.088165","2024-04-22T00:03:56.088165+00:00","-35.11","nan","nan"
"1713744236.230945","2024-04-22T00:03:56.230945+00:00","-35.11","nan","nan"
"1713744236.379414","2024-04-22T00:03:56.379414+00:00","-35.12","nan","nan"
"1713744236.522063","2024-04-22T00:03:56.522063+00:00","-35.11","nan","nan"
"1713744236.668795","2024-04-22T00:03:56.668795+00:00","-35.11","nan","nan"
"1713744236.812955","2024-04-22T00:03:56.812955+00:00","-35.11","nan","nan"
"1713744236.957095","2024-04-22T00:03:56.957095+00:00","-35.11","nan","nan"
"1713744237.105656","2024-04-22T00:03:57.105656+00:00","-35.12","nan","nan"
"1713744237.250035","2024-04-22T00:03:57.250035+00:00","-35.11","nan","nan"
"1713744237.395129","2024-04-22T00:03:57.395129+00:00","-35.11","nan","nan"
"1713744237.541127","2024-04-22T00:03:57.541127+00:00","-35.12","nan","nan"
"1713744237.680546","2024-04-22T00:03:57.680546+00:00","-35.12","nan","nan"
"1713744237.832942","2024-04-22T00:03:57.832942+00:00","-35.12","nan","nan"
"1713744237.979019","2024-04-22T00:03:57.979019+00:00","-35.12","nan","nan"
"1713744238.122731","2024-04-22T00:03:58.122731+00:00","-35.11","nan","nan"
"1713744238.267673","2024-04-22T00:03:58.267673+00:00","-35.12","nan","nan"
"1713744238.411632","2024-04-22T00:03:58.411632+00:00","-35.12","nan","nan"
"1713744238.559968","2024-04-22T00:03:58.559968+00:00","-35.12","nan","nan"
"1713744238.706348","2024-04-22T00:03:58.706348+00:00","-35.12","nan","nan"
"1713744238.850869","2024-04-22T00:03:58.850869+00:00","-35.12","nan","nan"
"1713744238.995012","2024-04-22T00:03:58.995012+00:00","-35.12","nan","nan"
"1713744239.138737","2024-04-22T00:03:59.138737+00:00","-35.11","nan","nan"
"1713744239.282468","2024-04-22T00:03:59.282468+00:00","-35.11","nan","nan"
"1713744239.432487","2024-04-22T00:03:59.432487+00:00","-35.11","nan","nan"
"1713744239.574142","2024-04-22T00:03:59.574142+00:00","-35.12","nan","nan"
"1713744239.715813","2024-04-22T00:03:59.715813+00:00","-35.11","nan","nan"
"1713744239.867205","2024-04-22T00:03:59.867205+00:00","-35.12","nan","nan"
"1713744240.014883","2024-04-22T00:04:00.014883+00:00","-35.12","nan","nan"
"1713744240.158305","2024-04-22T00:04:00.158305+00:00","-35.11","nan","nan"
"1713744240.300051","2024-04-22T00:04:00.300051+00:00","-35.11","nan","nan"
"1713744240.450676","2024-04-22T00:04:00.450676+00:00","-35.11","nan","nan"
"1713744240.588559","2024-04-22T00:04:00.588559+00:00","-35.11","nan","nan"
"1713744240.741075","2024-04-22T00:04:00.741075+00:00","-35.12","nan","nan"
"1713744240.882245","2024-04-22T00:04:00.882245+00:00","-35.12","nan","nan"
"1713744241.032895","2024-04-22T00:04:01.032895+00:00","-35.12","nan","nan"
"1713744241.175355","2024-04-22T00:04:01.175355+00:00","-35.12","nan","nan"
"1713744241.323509","2024-04-22T00:04:01.323509+00:00","-35.12","nan","nan"
"1713744241.468706","2024-04-22T00:04:01.468706+00:00","-35.12","nan","nan"
"1713744241.613195","2024-04-22T00:04:01.613195+00:00","-35.11","nan","nan"
"1713744241.75862","2024-04-22T00:04:01.758620+00:00","-35.12","nan","nan"
"1713744241.904457","2024-04-22T00:04:01.904457+00:00","-35.12","nan","nan"
"1713744242.049583","2024-04-22T00:04:02.049583+00:00","-35.12","nan","nan"
"1713744242.188922","2024-04-22T00:04:02.188922+00:00","-35.12","nan","nan"
"1713744242.339857","2024-04-22T00:04:02.339857+00:00","-35.11","nan","nan"
"1713744242.485378","2024-04-22T00:04:02.485378+00:00","-35.12","nan","nan"
"1713744242.629176","2024-04-22T00:04:02.629176+00:00","-35.12","nan","nan"
"1713744242.77729","2024-04-22T00:04:02.777290+00:00","-35.12","nan","nan"
"1713744242.922358","2024-04-22T00:04:02.922358+00:00","-35.11","nan","nan"
"1713744243.068776","2024-04-22T00:04:03.068776+00:00","-35.11","nan","nan"
"1713744243.212089","2024-04-22T00:04:03.212089+00:00","-35.11","nan","nan"
"1713744243.359081","2024-04-22T00:04:03.359081+00:00","-35.12","nan","nan"
"1713744243.501568","2024-04-22T00:04:03.501568+00:00","-35.11","nan","nan"
"1713744243.647134","2024-04-22T00:04:03.647134+00:00","-35.12","nan","nan"
"1713744243.795186","2024-04-22T00:04:03.795186+00:00","-35.12","nan","nan"
"1713744243.935655","2024-04-22T00:04:03.935655+00:00","-35.12","nan","nan"
