2,1,0,0,2,0,0,
# Antenna Controller (0): Antenna Control Unit (Actual Az, El, Commanded Az, El, Autotrack Status)
# Signal Strength (0): Antenna Control Unit Selected Rcvr
# Offline
# Pointing angles extracted from C:\FTP\GTprocedure.txt
# the scheduled pass parameters are
# On Off Moon,-1,0,176,37,18:32:00,18:35:00,00:00:00,18:46:00,0.000000,0.000000,0.000000,0.000000,1,0,unknown,unknown,SINGLE,FILE,C:\FTP\GTprocedure.txt,0,,-1,0.000000,0
2024 037 18:33:04,  62.206, 49.423, 19.985,  3.553,0,  0.0,
2024 037 18:33:05,  59.197, 47.959, 19.985,  3.553,0,  0.0,
2024 037 18:33:06,  55.992, 46.406, 19.985,  3.553,0,  0.0,
2024 037 18:33:07,  52.783, 44.859, 19.985,  3.553,0,  0.0,
2024 037 18:33:08,  49.576, 43.305, 19.985,  3.553,0,  0.0,
2024 037 18:33:09,  46.373, 41.758, 19.985,  3.553,0,  0.0,
2024 037 18:33:10,  43.164, 40.206, 19.985,  3.553,0,  0.0,
2024 037 18:33:11,  40.141, 38.748, 19.985,  3.553,0,  0.0,
2024 037 18:33:12,  36.942, 37.188, 19.985,  3.553,0,  0.0,
2024 037 18:33:13,  33.735, 35.637, 19.985,  3.553,0,  0.0,
2024 037 18:33:14,  33.735, 35.637, 19.985,  3.553,0,  0.0,
2024 037 18:33:15,  27.572, 32.628, 19.985,  3.553,0,  0.0,
2024 037 18:33:16,  24.688, 31.168,273.735,  3.553,0,  0.0,
2024 037 18:33:17,  21.473, 29.618,273.735,  3.553,0,  0.0,
2024 037 18:33:18,  18.258, 28.067,273.735,  3.553,0,  0.0,
2024 037 18:33:19,  15.246, 26.606,273.735,  3.553,0,  0.0,
2024 037 18:33:21,  12.043, 25.051,273.735,  3.553,0,  0.0,
2024 037 18:33:22,   8.829, 23.497,273.735,  3.553,0,  0.0,
2024 037 18:33:23,   5.623, 21.945,273.735,  3.553,0,  0.0,
2024 037 18:33:24,   5.623, 21.945,273.735,  3.553,0,  0.0,
2024 037 18:33:25,   2.428, 20.396,273.735,  3.553,0,  0.0,
2024 037 18:33:26, 359.405, 18.935,273.735,  3.553,0,  0.0,
2024 037 18:33:27, 356.192, 17.381,273.735,  3.553,0,  0.0,
2024 037 18:33:28, 352.991, 15.827,273.735,  3.553,0,  0.0,
2024 037 18:33:29, 349.789, 14.264,273.735,  3.553,0,  0.0,
2024 037 18:33:30, 346.763, 12.799,273.735,  3.553,0,  0.0,
2024 037 18:33:31, 343.553, 11.240,273.735,  3.553,0,  0.0,
2024 037 18:33:32, 340.358,  9.686,273.735,  3.553,0,  0.0,
2024 037 18:33:33, 337.150,  8.120,273.735,  3.553,0,  0.0,
2024 037 18:33:34, 333.935,  6.682,273.735,  3.553,0,  0.0,
2024 037 18:33:35, 330.919,  5.502,273.735,  3.553,0,  0.0,
2024 037 18:33:36, 327.726,  3.961,273.735,  3.553,0,  0.0,
2024 037 18:33:37, 324.509,  2.884,273.735,  3.553,0,  0.0,
2024 037 18:33:38, 321.298,  2.483,273.735,  3.553,0,  0.0,
2024 037 18:33:39, 318.101,  2.606,273.735,  3.553,0,  0.0,
2024 037 18:33:40, 315.083,  2.756,273.735,  3.553,0,  0.0,
2024 037 18:33:41, 311.867,  2.914,273.735,  3.553,0,  0.0,
2024 037 18:33:42, 308.663,  3.072,273.735,  3.553,0,  0.0,
2024 037 18:33:43, 305.468,  3.233,273.735,  3.553,0,  0.0,
2024 037 18:33:44, 302.250,  3.391,273.735,  3.553,0,  0.0,
2024 037 18:33:45, 299.039,  3.547,273.735,  3.553,0,  0.0,
2024 037 18:33:46, 295.842,  3.579,273.735,  3.553,0,  0.0,
2024 037 18:33:47, 292.635,  3.570,273.735,  3.553,0,  0.0,
2024 037 18:33:48, 289.420,  3.563,273.735,  3.553,0,  0.0,
2024 037 18:33:49, 286.217,  3.559,273.735,  3.553,0,  0.0,
2024 037 18:33:50, 286.217,  3.559,273.735,  3.553,0,  0.0,
2024 037 18:33:51, 280.200,  3.555,273.735,  3.553,0,  0.0,
2024 037 18:33:52, 277.433,  3.554,228.108,  3.553,0,  0.0,
2024 037 18:33:53, 277.433,  3.554,228.108,  3.553,0,  0.0,
2024 037 18:33:54, 274.227,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:33:55, 271.027,  3.554,228.108,  3.553,0,  0.0,
2024 037 18:33:56, 267.815,  3.554,228.108,  3.553,0,  0.0,
2024 037 18:33:57, 264.600,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:33:58, 261.405,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:33:59, 258.388,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:00, 255.176,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:01, 251.968,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:02, 248.770,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:03, 245.558,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:04, 242.534,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:05, 239.333,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:06, 236.153,  3.552,228.108,  3.553,0,  0.0,
2024 037 18:34:07, 233.416,  3.552,228.108,  3.553,0,  0.0,
2024 037 18:34:08, 231.926,  3.552,228.108,  3.553,0,  0.0,
2024 037 18:34:09, 231.571,  3.555,228.108,  3.553,0,  0.0,
2024 037 18:34:10, 231.220,  3.554,228.108,  3.553,0,  0.0,
2024 037 18:34:11, 230.905,  3.552,228.108,  3.553,0,  0.0,
2024 037 18:34:12, 230.590,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:13, 230.279,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:14, 229.982,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:15, 229.669,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:16, 229.356,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:17, 229.042,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:18, 228.730,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:19, 228.435,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:20, 228.435,  3.553,228.108,  3.553,0,  0.0,
# 037 18:34:21 - Antenna Control Unit: Antenna at IP (Az: 228.435 El:   3.553)
2024 037 18:34:21, 228.435,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:22, 228.084,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:23, 228.112,  3.554,228.108,  3.553,0,  0.0,
2024 037 18:34:24, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:25, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:26, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:27, 228.110,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:28, 228.100,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:29, 228.100,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:30, 228.100,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:31, 228.100,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:33, 228.113,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:34, 228.112,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:35, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:36, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:37, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:38, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:39, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:40, 228.103,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:41, 228.102,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:42, 228.102,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:43, 228.102,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:44, 228.102,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:45, 228.113,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:46, 228.112,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:47, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:48, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:49, 228.111,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:50, 228.110,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:51, 228.110,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:52, 228.110,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:53, 228.110,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:54, 228.103,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:55, 228.103,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:56, 228.103,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:57, 228.103,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:58, 228.105,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:34:59, 228.112,  3.553,228.108,  3.553,0,  0.0,
2024 037 18:35:00, 228.112,  3.553,228.108,  3.553,0,  0.0,
# 037 18:35:00 - Event On Off Moon starting (176)
# 037 18:35:00 : Configuration Discrepancy for Switch 1
2024 037 18:35:01, 228.112,  3.552,228.111,  3.551,0,  0.0,
2024 037 18:35:02, 228.111,  3.549,228.113,  3.549,0,  0.0,
2024 037 18:35:03, 228.116,  3.546,228.116,  3.546,0,  0.0,
2024 037 18:35:04, 228.119,  3.544,228.119,  3.543,0,  0.0,
2024 037 18:35:05, 228.123,  3.541,228.122,  3.541,0,  0.0,
2024 037 18:35:06, 228.126,  3.539,228.125,  3.539,0,  0.0,
2024 037 18:35:07, 228.127,  3.537,228.127,  3.537,0,  0.0,
2024 037 18:35:08, 228.130,  3.534,228.130,  3.534,0,  0.0,
2024 037 18:35:09, 228.133,  3.532,228.133,  3.531,0,  0.0,
2024 037 18:35:10, 228.137,  3.529,228.135,  3.529,0,  0.0,
2024 037 18:35:11, 228.138,  3.528,228.138,  3.526,0,  0.0,
2024 037 18:35:12, 228.140,  3.525,228.141,  3.524,0,  0.0,
2024 037 18:35:13, 228.143,  3.523,228.142,  3.523,0,  0.0,
2024 037 18:35:14, 228.145,  3.520,228.145,  3.520,0,  0.0,
2024 037 18:35:15, 228.149,  3.518,228.148,  3.518,0,  0.0,
2024 037 18:35:16, 228.151,  3.516,228.151,  3.515,0,  0.0,
2024 037 18:35:17, 228.154,  3.513,228.154,  3.513,0,  0.0,
2024 037 18:35:18, 228.156,  3.511,228.156,  3.511,0,  0.0,
2024 037 18:35:19, 228.159,  3.508,228.159,  3.508,0,  0.0,
2024 037 18:35:20, 228.163,  3.506,228.162,  3.506,0,  0.0,
2024 037 18:35:21, 228.165,  3.503,228.165,  3.503,0,  0.0,
2024 037 18:35:22, 228.167,  3.501,228.168,  3.501,0,  0.0,
2024 037 18:35:23, 228.170,  3.498,228.170,  3.498,0,  0.0,
2024 037 18:35:24, 228.173,  3.496,228.173,  3.496,0,  0.0,
2024 037 18:35:25, 228.175,  3.494,228.175,  3.494,0,  0.0,
