1685671161.020649,-77.29
1685671164.055107,-79.32
1685671167.1041899,-78.29
1685671170.1336582,-78.6
1685671173.1626337,-75.52
1685671176.1857846,-74.41
1685671179.2667809,-75.43
1685671182.3111446,-73.67
1685671185.345539,-72.67
1685671188.3647842,-71.34
1685671191.395977,-71.92
1685671194.4301198,-72.26
1685671197.463869,-72.23
